order_id,depot_id,type,parcel_size,dest_zone,scanned_at
167274071,104957,warehouse_sweep,xs,D04-J (ROBERTSON QUAY),2023-01-13 23:36:17
167275021,103410,global_inbound,s,B05-K (SENG CHEW QUARRY),2023-01-11 19:02:03
167275021,103410,warehouse_sweep,s,B05-K (SENG CHEW QUARRY),2023-01-11 19:02:04
167275021,103410,warehouse_sweep,s,B05-K (SENG CHEW QUARRY),2023-01-11 19:02:25
167275021,104813,warehouse_sweep,s,B05-K (SENG CHEW QUARRY),2023-01-12 02:58:21
167277141,103429,global_inbound,s,K04-F (JALAN PARI DEDAP),2023-01-06 04:36:41
167277141,104267,warehouse_sweep,s,K04-F (JALAN PARI DEDAP),2023-01-07 08:22:51
167277251,103429,global_inbound,s,G08-L (SEMBAWANG WAY),2023-01-07 04:30:30
167277251,251,warehouse_sweep,s,G08-L (SEMBAWANG WAY),2023-01-09 04:49:03
167277601,103410,global_inbound,s,L09-J (PASIR RIS STREET 21),2023-01-06 05:31:21
167277601,103410,warehouse_sweep,s,L09-J (PASIR RIS STREET 21),2023-01-06 05:31:53
167277601,104267,warehouse_sweep,s,L09-J (PASIR RIS STREET 21),2023-01-07 04:10:06
167278401,103410,global_inbound,m,J10-H (TEMBELING ROAD),2023-01-08 23:18:03
167278401,103410,warehouse_sweep,m,J10-H (TEMBELING ROAD),2023-01-08 23:18:42
167278401,246,warehouse_sweep,m,J10-H (TEMBELING ROAD),2023-01-09 03:09:39
167278661,103426,global_inbound,m,H05-K (RANGGUNG STATION),2023-01-12 20:05:38
167278661,103426,warehouse_sweep,m,H05-K (RANGGUNG STATION),2023-01-13 02:34:46
167278661,256,warehouse_sweep,m,H05-K (RANGGUNG STATION),2023-01-13 04:27:34
167278681,103410,global_inbound,m,L01-C (TAMPINES AVENUE 1),2023-01-08 22:39:30
167278681,104267,warehouse_sweep,m,L01-C (TAMPINES AVENUE 1),2023-01-09 04:06:06
167279461,103410,global_inbound,xs,D01-E (ADAM PARK),2023-01-09 04:08:07
167279461,104957,warehouse_sweep,xs,D01-E (ADAM PARK),2023-01-10 00:06:57
167281121,103429,global_inbound,s,B10-G (CHOA CHU KANG CR),2023-01-11 14:28:46
167281121,104813,warehouse_sweep,s,B10-G (CHOA CHU KANG CR),2023-01-12 04:53:43
167281121,104813,warehouse_sweep,s,B10-G (CHOA CHU KANG CR),2023-01-12 05:10:41
167281121,104813,warehouse_sweep,s,B10-G (CHOA CHU KANG CR),2023-01-12 05:14:51
167282231,103410,warehouse_sweep,m,H01-G (PUNGGOL FIELD PARK),2023-01-06 01:34:34
167282231,103410,global_inbound,m,H01-G (PUNGGOL FIELD PARK),2023-01-06 01:34:38
167282231,103410,warehouse_sweep,m,H01-G (PUNGGOL FIELD PARK),2023-01-06 01:34:41
167282231,256,warehouse_sweep,m,H01-G (PUNGGOL FIELD PARK),2023-01-06 04:31:54
167283211,103410,global_inbound,xs,L08-C (ELIAS GREEN),2023-01-06 19:12:00
167283211,104267,warehouse_sweep,xs,L08-C (ELIAS GREEN),2023-01-07 04:40:39
167283421,103410,global_inbound,m,F10-C (LOWER PIERCE RESERVOIR PARK),2023-01-06 23:17:46
167283421,103410,warehouse_sweep,m,F10-C (LOWER PIERCE RESERVOIR PARK),2023-01-06 23:18:45
167283421,237,warehouse_sweep,m,F10-C (LOWER PIERCE RESERVOIR PARK),2023-01-07 06:18:21
167289861,103426,global_inbound,s,G13-D (JADE SPRING),2023-01-09 00:56:57
167289861,103426,warehouse_sweep,s,G13-D (JADE SPRING),2023-01-09 02:48:30
167289861,251,warehouse_sweep,s,G13-D (JADE SPRING),2023-01-09 06:05:08
167292691,103410,global_inbound,xs,G03-D (SERANGOON LANE),2023-01-05 19:51:21
167292691,103410,warehouse_sweep,xs,G03-D (SERANGOON LANE),2023-01-05 19:51:38
167292691,251,warehouse_sweep,xs,G03-D (SERANGOON LANE),2023-01-06 05:06:30
167293711,103410,global_inbound,xs,F09-B (ANG MO KIO STREET 53),2023-01-05 18:21:28
167293711,237,warehouse_sweep,xs,F09-B (ANG MO KIO STREET 53),2023-01-06 07:59:05
167294251,103429,global_inbound,l,D10-C (FOUR SEASONS PARK),2023-01-06 19:05:11
167294251,223,warehouse_sweep,l,D10-C (FOUR SEASONS PARK),2023-01-07 05:12:39
167294991,103410,global_inbound,xs,F10-A (YIO CHU KANG),2023-01-05 04:57:15
167294991,237,warehouse_sweep,xs,F10-A (YIO CHU KANG),2023-01-06 08:19:27
167295431,103410,global_inbound,m,C01-H (WOODGROVE VIEW),2023-01-04 13:59:44
167295431,103410,global_inbound,m,C01-H (WOODGROVE VIEW),2023-01-04 14:00:02
167295431,243,warehouse_sweep,m,C01-H (WOODGROVE VIEW),2023-01-05 07:55:55
167296551,103410,global_inbound,s,B08-G (GREENRIDGE SHOPPING CTR),2023-01-05 21:44:57
167296551,103410,warehouse_sweep,s,B08-G (GREENRIDGE SHOPPING CTR),2023-01-05 21:46:19
167296551,104813,warehouse_sweep,s,B08-G (GREENRIDGE SHOPPING CTR),2023-01-06 05:46:02
167298271,103410,warehouse_sweep,xs,B06-E (HILLVIEW AVENUE),2023-01-04 20:34:37
167298271,103410,global_inbound,xs,B06-E (HILLVIEW AVENUE),2023-01-04 20:34:45
167298271,103410,warehouse_sweep,xs,B06-E (HILLVIEW AVENUE),2023-01-04 20:34:46
167298271,103410,warehouse_sweep,xs,B06-E (HILLVIEW AVENUE),2023-01-04 20:38:25
167298271,104813,warehouse_sweep,xs,B06-E (HILLVIEW AVENUE),2023-01-05 00:43:33
167298731,103410,global_inbound,l,F10-H (TAGORE LANE),2023-01-05 01:18:33
167298731,103410,warehouse_sweep,l,F10-H (TAGORE LANE),2023-01-05 02:09:49
167298731,237,warehouse_sweep,l,F10-H (TAGORE LANE),2023-01-05 06:24:53
167299101,103410,global_inbound,m,A03-E,2023-01-08 19:43:38
167299101,103410,warehouse_sweep,m,A03-E,2023-01-08 19:44:02
167299101,104957,warehouse_sweep,m,A03-E,2023-01-09 00:40:20
167299101,104957,warehouse_sweep,m,A03-E,2023-01-09 02:26:11
167299781,103410,global_inbound,xs,D07-A,2023-01-05 18:44:17
167299781,103410,global_inbound,xs,D07-A,2023-01-05 19:02:05
167299781,223,warehouse_sweep,xs,D07-A,2023-01-06 00:25:11
167299781,223,warehouse_sweep,xs,D07-A,2023-01-06 08:24:47
167300201,103426,global_inbound,m,K09-A (SIMPANG BEDOK),2023-01-05 20:37:54
167300201,103426,warehouse_sweep,m,K09-A (SIMPANG BEDOK),2023-01-06 02:48:18
167300201,104267,warehouse_sweep,m,K09-A (SIMPANG BEDOK),2023-01-06 06:40:25
167300201,104267,warehouse_sweep,m,K09-A (SIMPANG BEDOK),2023-01-06 06:40:56
167302561,103429,global_inbound,s,K03-D (BEDOK RESERVOIR VIEW),2023-01-06 19:19:37
167302561,104267,warehouse_sweep,s,K03-D (BEDOK RESERVOIR VIEW),2023-01-07 08:04:01
167305671,103410,global_inbound,s,L08-E (PASIR RIS STREET 52),2023-01-05 01:43:22
167305671,104267,warehouse_sweep,s,L08-E (PASIR RIS STREET 52),2023-01-05 04:55:04
167307051,103410,global_inbound,xs,K07-E (MARINE PARADE),2023-01-05 19:02:28
167307051,104267,warehouse_sweep,xs,K07-E (MARINE PARADE),2023-01-06 07:28:37
167311711,103410,global_inbound,xs,F10-H (TAGORE LANE),2023-01-05 19:45:57
167311711,237,warehouse_sweep,xs,F10-H (TAGORE LANE),2023-01-06 08:41:59
167312241,103410,global_inbound,m,G12-J (YISHUN STREET 31),2023-01-05 10:05:32
167312241,103410,warehouse_sweep,m,G12-J (YISHUN STREET 31),2023-01-05 10:07:24
167312241,251,warehouse_sweep,m,G12-J (YISHUN STREET 31),2023-01-06 03:03:54
167312811,103410,global_inbound,m,J10-B (MARINE PARADE ROAD),2023-01-06 04:42:21
167312811,103410,warehouse_sweep,m,J10-B (MARINE PARADE ROAD),2023-01-06 04:42:28
167312811,246,warehouse_sweep,m,J10-B (MARINE PARADE ROAD),2023-01-07 03:25:26
167314221,103410,global_inbound,s,F10-G (SPRINGLEAF PARK),2023-01-05 20:14:13
167314221,237,warehouse_sweep,s,F10-G (SPRINGLEAF PARK),2023-01-06 08:55:55
167314221,237,warehouse_sweep,s,F10-G (SPRINGLEAF PARK),2023-01-06 08:57:28
167315061,103429,global_inbound,s,F09-B (ANG MO KIO STREET 53),2023-01-07 04:40:55
167315061,237,warehouse_sweep,s,F09-B (ANG MO KIO STREET 53),2023-01-09 06:53:31
167319121,103410,global_inbound,xs,D09-C,2023-01-05 22:54:00
167319121,103426,warehouse_sweep,xs,D09-C,2023-01-06 02:08:06
167319121,103426,warehouse_sweep,xs,D09-C,2023-01-06 03:07:12
167319121,223,warehouse_sweep,xs,D09-C,2023-01-06 04:44:48
167320661,103430,global_inbound,xs,H03-G (MERIDIAN PARK),2023-01-05 16:30:21
167320661,104957,warehouse_sweep,xs,H03-G (MERIDIAN PARK),2023-01-05 23:34:07
167320661,104957,warehouse_sweep,xs,H03-G (MERIDIAN PARK),2023-01-05 23:54:46
167320661,104957,warehouse_sweep,xs,H03-G (MERIDIAN PARK),2023-01-06 05:24:07
167320661,103426,global_inbound,xs,H03-G (MERIDIAN PARK),2023-01-06 19:59:52
167320661,103426,warehouse_sweep,xs,H03-G (MERIDIAN PARK),2023-01-07 03:00:41
167320661,256,warehouse_sweep,xs,H03-G (MERIDIAN PARK),2023-01-07 05:19:34
167323271,103410,global_inbound,s,F04-A (BISHAN STREET 15),2023-01-05 20:20:07
167323271,103410,warehouse_sweep,s,F04-A (BISHAN STREET 15),2023-01-05 20:20:35
167323271,255,warehouse_sweep,s,F04-A (BISHAN STREET 15),2023-01-06 06:59:36
167324321,103410,global_inbound,s,G05-E (JOO SENG ROAD),2023-01-06 10:45:17
167324321,103410,warehouse_sweep,s,G05-E (JOO SENG ROAD),2023-01-06 10:47:17
167324321,251,warehouse_sweep,s,G05-E (JOO SENG ROAD),2023-01-06 23:56:00
167325341,103410,global_inbound,xs,B02-B (CLEMENTI AVENUE 6),2023-01-05 18:31:53
167325341,103426,global_inbound,xs,B02-B (CLEMENTI AVENUE 6),2023-01-05 20:15:32
167325341,103426,warehouse_sweep,xs,B02-B (CLEMENTI AVENUE 6),2023-01-06 02:57:10
167325341,104813,warehouse_sweep,xs,B02-B (CLEMENTI AVENUE 6),2023-01-06 06:27:37
167325961,103429,global_inbound,s,G09-C (CANBERRA LINK),2023-01-09 07:51:35
167325961,251,warehouse_sweep,s,G09-C (CANBERRA LINK),2023-01-10 04:09:18
167327391,103410,global_inbound,xs,B06-G (CHESTNUT CLOSE),2023-01-04 20:34:54
167327391,104813,warehouse_sweep,xs,B06-G (CHESTNUT CLOSE),2023-01-05 04:19:48
167330601,103410,global_inbound,s,A04-E,2023-01-06 15:32:31
167330601,103410,warehouse_sweep,s,A04-E,2023-01-06 15:32:40
167330601,104957,warehouse_sweep,s,A04-E,2023-01-06 23:33:19
167331651,103410,global_inbound,xs,L05-A (SUNBIRD ROAD),2023-01-05 22:07:48
167331651,104267,warehouse_sweep,xs,L05-A (SUNBIRD ROAD),2023-01-06 00:01:13
167334861,103410,global_inbound,s,J10-E (CRESCENT ROAD),2023-01-13 19:25:46
167334861,246,warehouse_sweep,s,J10-E (CRESCENT ROAD),2023-01-14 04:51:33
167335411,103410,global_inbound,xs,K03-H (FENGSHAN PRI),2023-01-06 01:27:31
167335411,104267,warehouse_sweep,xs,K03-H (FENGSHAN PRI),2023-01-06 04:39:35
167337331,103410,global_inbound,m,G01-A  (SERANGOON NORTH AVENUE 1),2023-01-08 21:30:05
167337331,251,warehouse_sweep,m,G01-A  (SERANGOON NORTH AVENUE 1),2023-01-09 02:18:33
167338061,109,global_inbound,xs,K03-F (BLOOM LEISURE PARK),2023-01-04 21:10:01
167338061,103426,global_inbound,xs,K03-F (BLOOM LEISURE PARK),2023-01-05 23:28:25
167338061,103426,warehouse_sweep,xs,K03-F (BLOOM LEISURE PARK),2023-01-06 02:46:25
167338061,104267,warehouse_sweep,xs,K03-F (BLOOM LEISURE PARK),2023-01-06 06:54:42
167338061,104267,warehouse_sweep,xs,K03-F (BLOOM LEISURE PARK),2023-01-06 23:56:54
167338801,103410,global_inbound,m,L08-F (PASIR RIS STREET 53),2023-01-06 00:45:23
167338801,103410,warehouse_sweep,m,L08-F (PASIR RIS STREET 53),2023-01-06 00:46:00
167338801,103410,warehouse_sweep,m,L08-F (PASIR RIS STREET 53),2023-01-06 00:51:44
167338801,104267,warehouse_sweep,m,L08-F (PASIR RIS STREET 53),2023-01-06 03:58:35
167341011,103410,global_inbound,xs,D01-G (TURF CLUB ROAD),2023-01-05 23:46:23
167341011,223,warehouse_sweep,xs,D01-G (TURF CLUB ROAD),2023-01-06 04:42:36
167341141,103410,global_inbound,xs,B10-G (CHOA CHU KANG CR),2023-01-08 18:43:01
167341141,103410,warehouse_sweep,xs,B10-G (CHOA CHU KANG CR),2023-01-08 18:44:30
167341141,104813,warehouse_sweep,xs,B10-G (CHOA CHU KANG CR),2023-01-09 02:25:48
167342511,103429,global_inbound,m,H06-J  (COMPASSVALE BOW),2023-01-07 04:58:54
167342511,256,warehouse_sweep,m,H06-J  (COMPASSVALE BOW),2023-01-09 02:20:31
167342511,256,warehouse_sweep,m,H06-J  (COMPASSVALE BOW),2023-01-09 05:39:43
167343301,103410,global_inbound,xs,H04-B (RIVERVALE CR),2023-01-05 21:43:42
167343301,256,warehouse_sweep,xs,H04-B (RIVERVALE CR),2023-01-06 02:29:21
167344141,103410,global_inbound,xs,A01-E,2023-01-14 05:13:04
167344141,104957,warehouse_sweep,xs,A01-E,2023-01-15 23:36:18
167346881,103410,global_inbound,xs,L03-C (TAMPINES STREET 41),2023-01-05 21:39:15
167346881,104267,warehouse_sweep,xs,L03-C (TAMPINES STREET 41),2023-01-05 23:53:15
167348671,103410,global_inbound,s,C03-H (WOODLANDS DRIVE 14),2023-01-05 01:23:16
167348671,243,warehouse_sweep,s,C03-H (WOODLANDS DRIVE 14),2023-01-05 08:52:15
167351101,103426,global_inbound,s,E10-H (KIM KEAT),2023-01-05 23:02:02
167351101,103426,warehouse_sweep,s,E10-H (KIM KEAT),2023-01-06 02:14:09
167351101,253,warehouse_sweep,s,E10-H (KIM KEAT),2023-01-06 06:37:20
167351101,253,warehouse_sweep,s,E10-H (KIM KEAT),2023-01-07 09:44:52
167351101,253,warehouse_sweep,s,E10-H (KIM KEAT),2023-01-07 10:02:51
167352021,103410,warehouse_sweep,m,A06-E,2023-01-07 04:29:59
167352021,103410,warehouse_sweep,m,A06-E,2023-01-07 04:30:13
167352021,103410,warehouse_sweep,m,A06-E,2023-01-07 04:30:15
167352021,103410,warehouse_sweep,m,A06-E,2023-01-07 04:30:29
167352021,103410,global_inbound,m,A06-E,2023-01-07 04:30:43
167352021,103410,warehouse_sweep,m,A06-E,2023-01-07 04:30:47
167352021,104957,warehouse_sweep,m,A06-E,2023-01-09 02:12:56
167355261,103426,global_inbound,l,G03-F (LORONG SELANGAT),2023-01-06 15:13:46
167355261,103426,warehouse_sweep,l,G03-F (LORONG SELANGAT),2023-01-06 21:47:40
167355261,251,warehouse_sweep,l,G03-F (LORONG SELANGAT),2023-01-07 04:07:22
167356121,103410,global_inbound,m,B04-F (BUKIT BATOK EAST AVENUE 3),2023-01-07 01:10:16
167356121,103410,warehouse_sweep,m,B04-F (BUKIT BATOK EAST AVENUE 3),2023-01-07 01:11:51
167356121,104813,warehouse_sweep,m,B04-F (BUKIT BATOK EAST AVENUE 3),2023-01-07 03:08:39
167357891,103410,global_inbound,xs,D03-H (KAY SIANG ROAD),2023-01-05 21:31:59
167357891,223,warehouse_sweep,xs,D03-H (KAY SIANG ROAD),2023-01-05 23:48:54
167358101,103410,global_inbound,xs,E05-B (MOUNT SOPHIA),2023-01-06 04:21:02
167358101,253,warehouse_sweep,xs,E05-B (MOUNT SOPHIA),2023-01-07 08:13:24
167358751,103410,global_inbound,xs,J09-F (JALAN SATU),2023-01-06 21:37:06
167358751,246,warehouse_sweep,xs,J09-F (JALAN SATU),2023-01-07 03:10:56
167360621,103410,global_inbound,xs,B04-C (TOH YI DRIVE),2023-01-06 05:09:28
167360621,104813,warehouse_sweep,xs,B04-C (TOH YI DRIVE),2023-01-07 07:47:23
167360621,104813,warehouse_sweep,xs,B04-C (TOH YI DRIVE),2023-01-07 11:27:08
167360691,103410,global_inbound,s,E10-E (BALESTIER),2023-01-05 04:13:48
167360691,103410,warehouse_sweep,s,E10-E (BALESTIER),2023-01-05 04:14:20
167360691,253,warehouse_sweep,s,E10-E (BALESTIER),2023-01-06 04:45:46
167360691,253,warehouse_sweep,s,E10-E (BALESTIER),2023-01-06 07:47:01
167361221,103429,global_inbound,s,H10-J (SERANGOON NORTH AVENUE 3),2023-01-05 04:47:09
167361221,256,warehouse_sweep,s,H10-J (SERANGOON NORTH AVENUE 3),2023-01-05 23:16:00
167361221,256,warehouse_sweep,s,H10-J (SERANGOON NORTH AVENUE 3),2023-01-06 03:42:39
167361281,103410,global_inbound,s,K09-A (SIMPANG BEDOK),2023-01-05 04:11:12
167361281,103410,warehouse_sweep,s,K09-A (SIMPANG BEDOK),2023-01-05 04:11:28
167361281,104267,warehouse_sweep,s,K09-A (SIMPANG BEDOK),2023-01-06 00:06:10
167362231,103410,global_inbound,s,B08-J (FAJAR STATION),2023-01-06 22:46:34
167362231,104813,warehouse_sweep,s,B08-J (FAJAR STATION),2023-01-07 04:26:08
167362231,104813,warehouse_sweep,s,B08-J (FAJAR STATION),2023-01-07 17:53:26
167362941,103410,global_inbound,xs,K05-F (CHAI CHEE LN),2023-01-07 01:45:28
167362941,104267,warehouse_sweep,xs,K05-F (CHAI CHEE LN),2023-01-07 06:03:11
167362941,104267,warehouse_sweep,xs,K05-F (CHAI CHEE LN),2023-01-07 06:08:41
167362941,104267,warehouse_sweep,xs,K05-F (CHAI CHEE LN),2023-01-07 06:08:43
167363931,103410,global_inbound,m,K05-A (BEDOK NORTH STREET 1),2023-01-09 01:02:43
167363931,103410,warehouse_sweep,m,K05-A (BEDOK NORTH STREET 1),2023-01-09 01:09:56
167363931,104267,warehouse_sweep,m,K05-A (BEDOK NORTH STREET 1),2023-01-09 06:41:07
167365641,103410,warehouse_sweep,s,D03-F (MARGARET DRIVE),2023-01-12 18:49:21
167365641,103410,global_inbound,s,D03-F (MARGARET DRIVE),2023-01-12 18:49:32
167365641,103410,warehouse_sweep,s,D03-F (MARGARET DRIVE),2023-01-12 18:49:48
167365641,104957,warehouse_sweep,s,D03-F (MARGARET DRIVE),2023-01-12 23:36:34
167367701,103410,global_inbound,m,G05-J (ALKAFF COURTVIEW),2023-01-10 21:31:37
167367701,103410,warehouse_sweep,m,G05-J (ALKAFF COURTVIEW),2023-01-10 21:32:57
167367701,103410,warehouse_sweep,m,G05-J (ALKAFF COURTVIEW),2023-01-10 21:32:58
167367701,251,warehouse_sweep,m,G05-J (ALKAFF COURTVIEW),2023-01-10 23:16:47
167370941,103410,global_inbound,s,D09-H,2023-01-13 18:05:47
167370941,104957,warehouse_sweep,s,D09-H,2023-01-14 03:32:21
167374571,103410,global_inbound,xs,B08-K (FAJAR ROAD),2023-01-09 18:24:05
167374571,104813,warehouse_sweep,xs,B08-K (FAJAR ROAD),2023-01-09 23:53:52
167374931,103410,global_inbound,xs,D08-G,2023-01-05 21:37:30
167374931,223,warehouse_sweep,xs,D08-G,2023-01-06 02:35:46
167380191,103410,global_inbound,xs,B05-D (BUKIT BATOK STREET 41),2023-01-05 22:00:32
167380191,104813,warehouse_sweep,xs,B05-D (BUKIT BATOK STREET 41),2023-01-06 02:49:59
167380541,103410,global_inbound,xs,F09-D (ANG MO KIO STREET 54),2023-01-08 18:52:02
167380541,237,warehouse_sweep,xs,F09-D (ANG MO KIO STREET 54),2023-01-09 07:35:23
167381061,103410,global_inbound,xs,H06-K (ANCHORVALE LINK),2023-01-05 21:44:36
167381061,256,warehouse_sweep,xs,H06-K (ANCHORVALE LINK),2023-01-06 04:47:50
167381921,103410,global_inbound,xs,E09-A (BOON KENG),2023-01-06 05:48:11
167381921,103410,warehouse_sweep,xs,E09-A (BOON KENG),2023-01-06 05:48:51
167381921,103410,warehouse_sweep,xs,E09-A (BOON KENG),2023-01-06 09:27:20
167381921,103410,warehouse_sweep,xs,E09-A (BOON KENG),2023-01-06 09:28:30
167381921,253,warehouse_sweep,xs,E09-A (BOON KENG),2023-01-07 09:15:24
167383561,103410,global_inbound,l,E02-C (PINNACLE),2023-01-06 19:31:57
167383561,103410,warehouse_sweep,l,E02-C (PINNACLE),2023-01-06 19:33:10
167383561,253,warehouse_sweep,l,E02-C (PINNACLE),2023-01-07 08:20:21
167386471,103410,global_inbound,xs,D03-H (KAY SIANG ROAD),2023-01-06 13:54:35
167386471,103410,warehouse_sweep,xs,D03-H (KAY SIANG ROAD),2023-01-06 13:54:47
167386471,223,warehouse_sweep,xs,D03-H (KAY SIANG ROAD),2023-01-07 00:42:53
167386931,103426,global_inbound,xs,D09-B,2023-01-05 22:59:04
167386931,103426,warehouse_sweep,xs,D09-B,2023-01-06 02:47:59
167386931,223,warehouse_sweep,xs,D09-B,2023-01-06 04:48:08
167388901,103426,global_inbound,s,K06-C (JALAN ISMAIL),2023-01-14 07:13:18
167388901,103426,warehouse_sweep,s,K06-C (JALAN ISMAIL),2023-01-15 22:36:43
167388901,104267,warehouse_sweep,s,K06-C (JALAN ISMAIL),2023-01-16 06:41:00
167388901,104267,warehouse_sweep,s,K06-C (JALAN ISMAIL),2023-01-16 06:45:16
167389231,103410,global_inbound,m,B01-L (OLD TOH TUCK ROAD),2023-01-06 01:03:51
167389231,103410,warehouse_sweep,m,B01-L (OLD TOH TUCK ROAD),2023-01-06 01:04:01
167389231,104813,warehouse_sweep,m,B01-L (OLD TOH TUCK ROAD),2023-01-06 04:51:13
167389231,104813,warehouse_sweep,m,B01-L (OLD TOH TUCK ROAD),2023-01-06 05:26:00
167389231,104813,warehouse_sweep,m,B01-L (OLD TOH TUCK ROAD),2023-01-06 05:28:01
167389231,104813,warehouse_sweep,m,B01-L (OLD TOH TUCK ROAD),2023-01-07 05:41:33
167389231,104813,warehouse_sweep,m,B01-L (OLD TOH TUCK ROAD),2023-01-07 08:30:27
167389231,104813,warehouse_sweep,m,B01-L (OLD TOH TUCK ROAD),2023-01-09 00:25:45
167389231,2,global_inbound,m,B01-L (OLD TOH TUCK ROAD),2023-01-10 14:56:51
167389231,103410,global_inbound,m,B01-L (OLD TOH TUCK ROAD),2023-01-11 00:56:10
167389231,103410,warehouse_sweep,m,B01-L (OLD TOH TUCK ROAD),2023-01-11 00:56:37
167389231,104813,warehouse_sweep,m,B01-L (OLD TOH TUCK ROAD),2023-01-11 04:56:43
167389311,103410,global_inbound,xs,H03-H (PUNGGOL FIELD WALK),2023-01-06 22:16:20
167389311,256,warehouse_sweep,xs,H03-H (PUNGGOL FIELD WALK),2023-01-07 02:28:07
167390591,103410,global_inbound,s,D09-B,2023-01-05 22:02:02
167390591,223,warehouse_sweep,s,D09-B,2023-01-06 02:14:26
167392021,103410,global_inbound,s,J10-H (TEMBELING ROAD),2023-01-05 22:18:11
167392021,246,warehouse_sweep,s,J10-H (TEMBELING ROAD),2023-01-06 06:19:07
167392181,103410,global_inbound,xs,B02-K (WEST COAST DRIVE),2023-01-05 22:18:58
167392181,104813,warehouse_sweep,xs,B02-K (WEST COAST DRIVE),2023-01-06 00:52:45
167396611,103410,warehouse_sweep,xs,E10-F (JLN RAJAH),2023-01-13 16:02:46
167396611,103410,warehouse_sweep,xs,E10-F (JLN RAJAH),2023-01-13 16:02:47
167396611,103410,warehouse_sweep,xs,E10-F (JLN RAJAH),2023-01-13 16:02:47
167396611,103410,warehouse_sweep,xs,E10-F (JLN RAJAH),2023-01-13 16:02:48
167396611,103410,global_inbound,xs,E10-F (JLN RAJAH),2023-01-13 16:02:52
167396611,103410,warehouse_sweep,xs,E10-F (JLN RAJAH),2023-01-13 16:03:21
167396611,103410,warehouse_sweep,xs,E10-F (JLN RAJAH),2023-01-13 16:04:14
167396611,253,warehouse_sweep,xs,E10-F (JLN RAJAH),2023-01-14 03:57:43
167398021,103426,global_inbound,xs,B09-G (TECK WHY CR),2023-01-09 00:37:41
167398021,103426,warehouse_sweep,xs,B09-G (TECK WHY CR),2023-01-09 03:02:16
167398021,104813,warehouse_sweep,xs,B09-G (TECK WHY CR),2023-01-09 05:03:40
167399211,103426,global_inbound,xs,L03-H (TAMPINES STREET 45),2023-01-09 00:37:02
167399211,103426,warehouse_sweep,xs,L03-H (TAMPINES STREET 45),2023-01-09 01:03:53
167399211,104267,warehouse_sweep,xs,L03-H (TAMPINES STREET 45),2023-01-09 04:43:46
167399461,103410,global_inbound,s,L06-J (TAMPINES NORTH DRIVE 2),2023-01-08 18:18:44
167399461,104267,warehouse_sweep,s,L06-J (TAMPINES NORTH DRIVE 2),2023-01-09 04:12:44
167400351,103410,global_inbound,s,H10-H (ANG MO KIO AVENUE 12),2023-01-06 19:31:55
167400351,103430,global_inbound,s,H10-H (ANG MO KIO AVENUE 12),2023-01-06 19:32:19
167400351,256,warehouse_sweep,s,H10-H (ANG MO KIO AVENUE 12),2023-01-06 23:35:27
167400351,256,warehouse_sweep,s,H10-H (ANG MO KIO AVENUE 12),2023-01-07 06:57:36
167400351,256,warehouse_sweep,s,H10-H (ANG MO KIO AVENUE 12),2023-01-09 00:49:21
167402311,103410,global_inbound,s,L07-J (PASIR RIS HEIGHTS),2023-01-06 01:29:22
167402311,104267,warehouse_sweep,s,L07-J (PASIR RIS HEIGHTS),2023-01-06 05:41:22
167403651,2,global_inbound,l,B05-L (BUKIT BATOK WEST AVENUE 7),2023-01-17 07:17:09
167403651,2,global_inbound,l,B05-L (BUKIT BATOK WEST AVENUE 7),2023-01-17 07:24:19
167403651,103410,global_inbound,l,B05-L (BUKIT BATOK WEST AVENUE 7),2023-01-17 19:10:02
167403651,103410,warehouse_sweep,l,B05-L (BUKIT BATOK WEST AVENUE 7),2023-01-17 19:10:35
167403651,104813,warehouse_sweep,l,B05-L (BUKIT BATOK WEST AVENUE 7),2023-01-18 02:29:23
167405761,103410,global_inbound,s,B07-F (CHOA CHU KANG AVENUE 5),2023-01-06 01:23:33
167405761,104813,warehouse_sweep,s,B07-F (CHOA CHU KANG AVENUE 5),2023-01-06 04:52:24
167405771,103410,global_inbound,s,K03-A (BEDOK TOWN PARK),2023-01-08 18:52:18
167405771,104267,warehouse_sweep,s,K03-A (BEDOK TOWN PARK),2023-01-09 00:15:21
167405771,104267,warehouse_sweep,s,K03-A (BEDOK TOWN PARK),2023-01-09 00:34:06
167405771,104267,warehouse_sweep,s,K03-A (BEDOK TOWN PARK),2023-01-09 04:44:42
167405771,2,global_inbound,s,K03-A (BEDOK TOWN PARK),2023-01-11 06:54:12
167405771,2,global_inbound,s,K03-A (BEDOK TOWN PARK),2023-01-11 07:06:53
167405771,103410,global_inbound,s,K03-A (BEDOK TOWN PARK),2023-01-11 22:33:18
167405771,103430,global_inbound,s,K03-A (BEDOK TOWN PARK),2023-01-11 22:33:58
167405771,104267,warehouse_sweep,s,K03-A (BEDOK TOWN PARK),2023-01-12 03:50:24
167405771,104267,warehouse_sweep,s,K03-A (BEDOK TOWN PARK),2023-01-12 04:57:04
167407831,103410,global_inbound,xs,B01-F (JURONG EAST STREET 21),2023-01-06 20:35:55
167407831,104813,warehouse_sweep,xs,B01-F (JURONG EAST STREET 21),2023-01-07 07:11:57
167408841,103410,global_inbound,xs,B07-D (HONG SAN WALK),2023-01-13 19:32:57
167408841,104813,warehouse_sweep,xs,B07-D (HONG SAN WALK),2023-01-13 23:23:47
