order_id,depot_id,type,parcel_size,dest_zone_alpha,scanned_at,dest_zone
166379961,104957,warehouse_sweep,l,I,7/1/23 4:35,D03-H (KAY SIANG ROAD)
167464941,104813,warehouse_sweep,xs,I,7/1/23 4:38,B07-G (CHOA CHU KANG AVENUE 4)
167203241,103426,global_inbound,s,I,7/1/23 4:40,D10-K (EXETER ROAD)
167315061,103429,global_inbound,s,I,7/1/23 4:40,F09-B (ANG MO KIO STREET 53)
167283211,104267,warehouse_sweep,xs,I,7/1/23 4:40,L08-C (ELIAS GREEN)
167342511,103429,global_inbound,m,I,7/1/23 4:58,H06-J  (COMPASSVALE BOW)
166664831,103429,global_inbound,s,I,7/1/23 5:11,A07-E
167294251,223,warehouse_sweep,l,I,7/1/23 5:12,D10-C (FOUR SEASONS PARK)
167110741,223,warehouse_sweep,xs,J,7/1/23 5:13,D06-J
167229561,104267,warehouse_sweep,xs,J,7/1/23 5:14,L08-A (PASIR RIS STREET 71)
166664831,103426,global_inbound,s,J,7/1/23 5:18,A07-E
167320661,256,warehouse_sweep,xs,J,7/1/23 5:19,H03-G (MERIDIAN PARK)
167488521,251,warehouse_sweep,s,J,7/1/23 5:25,G10-B (THE VISIONAIRE)
166901831,104813,warehouse_sweep,xs,J,7/1/23 5:40,B02-D (CLEMENTI AVENUE 2)
167389231,104813,warehouse_sweep,m,J,7/1/23 5:41,B01-L (OLD TOH TUCK ROAD)
167470421,251,warehouse_sweep,xs,J,7/1/23 5:43,G08-C (ADMIRALTY LINK)
167449681,103426,global_inbound,xs,A,7/1/23 5:47,H12-D (HOUGANG STADIUM)
166660441,104267,warehouse_sweep,xs,A,7/1/23 5:55,K04-A (BEDOK NORTH AVENUE 4)
167362941,104267,warehouse_sweep,xs,A,7/1/23 6:03,K05-F (CHAI CHEE LN)
167362941,104267,warehouse_sweep,xs,A,7/1/23 6:08,K05-F (CHAI CHEE LN)
167362941,104267,warehouse_sweep,xs,A,7/1/23 6:08,K05-F (CHAI CHEE LN)
167283421,237,warehouse_sweep,m,A,7/1/23 6:18,F10-C (LOWER PIERCE RESERVOIR PARK)
167066201,251,warehouse_sweep,s,A,7/1/23 6:34,G10-E (YISHUN STREET 71)
167066201,251,warehouse_sweep,s,A,7/1/23 6:35,G10-E (YISHUN STREET 71)
167265481,251,warehouse_sweep,xs,A,7/1/23 6:38,G11-D (YISHUN AVENUE 2)
167148551,255,warehouse_sweep,s,A,7/1/23 6:39,F06-A (LORNIE)
167143261,251,warehouse_sweep,xs,B,7/1/23 6:41,G06-D (WOODLANDS STREET 83)
167066201,251,warehouse_sweep,s,B,7/1/23 6:46,G10-E (YISHUN STREET 71)
166876411,104813,warehouse_sweep,s,B,7/1/23 6:47,B02-D (CLEMENTI AVENUE 2)
167067241,256,warehouse_sweep,xs,B,7/1/23 6:48,H06-F (COMPASSVALE DRIVE)
166876411,104813,warehouse_sweep,s,B,7/1/23 6:57,B02-D (CLEMENTI AVENUE 2)
166900461,104813,warehouse_sweep,xs,B,7/1/23 6:57,B03-H (CLEMENTI WOODS)
167400351,256,warehouse_sweep,s,B,7/1/23 6:57,H10-H (ANG MO KIO AVENUE 12)
167477001,104813,warehouse_sweep,s,B,7/1/23 7:10,B02-E (CLEMENTI PEAKS)
167407831,104813,warehouse_sweep,xs,C,7/1/23 7:11,B01-F (JURONG EAST STREET 21)
166876411,104813,warehouse_sweep,s,C,7/1/23 7:13,B02-D (CLEMENTI AVENUE 2)
167422161,253,warehouse_sweep,s,C,7/1/23 7:13,E02-F (ANSON ROAD)
167445541,255,warehouse_sweep,xs,C,7/1/23 7:21,F01-B (LORONG 4 TOA PAYOH)
167067031,237,warehouse_sweep,l,C,7/1/23 7:22,F08-C (ANG MO KIO STREET 22)
166855971,237,warehouse_sweep,xs,C,7/1/23 7:30,F10-D (ANG MO KIO STREET 62)
166901831,104813,warehouse_sweep,xs,C,7/1/23 7:36,B02-D (CLEMENTI AVENUE 2)
167102661,104813,warehouse_sweep,s,D,7/1/23 7:44,B01-H (TOH GUAN ROAD)
167360621,104813,warehouse_sweep,xs,D,7/1/23 7:47,B04-C (TOH YI DRIVE)
167136111,251,warehouse_sweep,xs,D,7/1/23 7:48,G08-J (BLUE RIVERVIEW)
167429401,223,warehouse_sweep,s,D,7/1/23 7:50,D01-H (YARWOOD AVENUE)
167495541,104813,warehouse_sweep,m,D,7/1/23 7:53,B02-C (CLEMENTI AVENUE 5)
167302561,104267,warehouse_sweep,s,E,7/1/23 8:04,K03-D (BEDOK RESERVOIR VIEW)
167422161,253,warehouse_sweep,s,E,7/1/23 8:05,E02-F (ANSON ROAD)
167422161,253,warehouse_sweep,s,E,7/1/23 8:05,E02-F (ANSON ROAD)
166698581,104267,warehouse_sweep,s,E,7/1/23 8:07,K08-E (BEDOK)
167250941,253,warehouse_sweep,s,E,7/1/23 8:10,E10-D (KAMPONG JAVA)
167422161,253,warehouse_sweep,s,F,7/1/23 8:11,E02-F (ANSON ROAD)
167422161,253,warehouse_sweep,s,F,7/1/23 8:11,E02-F (ANSON ROAD)
167358101,253,warehouse_sweep,xs,F,7/1/23 8:13,E05-B (MOUNT SOPHIA)
167429401,223,warehouse_sweep,s,F,7/1/23 8:16,D01-H (YARWOOD AVENUE)
167494001,104813,warehouse_sweep,m,F,7/1/23 8:19,B05-F (BUKIT BATOK CENTRAL)
167383561,253,warehouse_sweep,l,F,7/1/23 8:20,E02-C (PINNACLE)
167277141,104267,warehouse_sweep,s,F,7/1/23 8:22,K04-F (JALAN PARI DEDAP)
167389231,104813,warehouse_sweep,m,F,7/1/23 8:30,B01-L (OLD TOH TUCK ROAD)
166941611,256,warehouse_sweep,m,G,7/1/23 9:07,H11-D (LORONG NAPIRI)
167381921,253,warehouse_sweep,xs,G,7/1/23 9:15,E09-A (BOON KENG)
167080981,243,warehouse_sweep,m,G,7/1/23 9:38,C04-C (WOODLANDS DRIVE 62)
167351101,253,warehouse_sweep,s,G,7/1/23 9:44,E10-H (KIM KEAT)
166876141,243,warehouse_sweep,xs,G,7/1/23 9:53,C04-A (WOODLANDS AVENUE 12)
167351101,253,warehouse_sweep,s,G,7/1/23 10:02,E10-H (KIM KEAT)
167031561,253,warehouse_sweep,xs,H,7/1/23 10:07,E04-A (BRAS BASAH)
167066201,251,warehouse_sweep,s,H,7/1/23 11:26,G10-E (YISHUN STREET 71)
167360621,104813,warehouse_sweep,xs,H,7/1/23 11:27,B04-C (TOH YI DRIVE)
167066201,251,warehouse_sweep,s,H,7/1/23 11:40,G10-E (YISHUN STREET 71)
167362231,104813,warehouse_sweep,s,H,7/1/23 17:53,B08-J (FAJAR STATION)
167399461,103410,global_inbound,s,I,8/1/23 18:18,L06-J (TAMPINES NORTH DRIVE 2)
167475551,103410,global_inbound,s,I,8/1/23 18:18,L09-F (PASIR RIS STREET 12)
167113741,103410,global_inbound,xs,I,8/1/23 18:21,F07-A (ANG MO KIO AVENUE 1)
167494371,103410,global_inbound,xs,I,8/1/23 18:22,A04-E
167475551,103410,warehouse_sweep,s,I,8/1/23 18:25,L09-F (PASIR RIS STREET 12)
167269111,103410,global_inbound,s,I,8/1/23 18:30,H09-G (FERNVALE ROAD)
167269111,103410,warehouse_sweep,s,I,8/1/23 18:31,H09-G (FERNVALE ROAD)
167466041,103410,global_inbound,xs,I,8/1/23 18:32,J07-K (UBI AVENUE 4)
167341141,103410,global_inbound,xs,J,8/1/23 18:43,B10-G (CHOA CHU KANG CR)
167341141,103410,warehouse_sweep,xs,J,8/1/23 18:44,B10-G (CHOA CHU KANG CR)
167380541,103410,global_inbound,xs,J,8/1/23 18:52,F09-D (ANG MO KIO STREET 54)
167405771,103410,global_inbound,s,J,8/1/23 18:52,K03-A (BEDOK TOWN PARK)
167113741,103410,global_inbound,xs,J,8/1/23 19:01,F07-A (ANG MO KIO AVENUE 1)
167129851,103410,global_inbound,xs,J,8/1/23 19:13,E04-A (BRAS BASAH)
167476761,103410,global_inbound,xs,J,8/1/23 19:15,K10-L (FORT ROAD)
167458811,103410,global_inbound,xs,J,8/1/23 19:30,H01-B (SELETAR NORTH LINK)
167299101,103410,global_inbound,m,J,8/1/23 19:43,A03-E
167299101,103410,warehouse_sweep,m,A,8/1/23 19:44,A03-E
166652771,103410,global_inbound,xs,A,8/1/23 19:49,J10-J (HAIG ROAD)
167058931,103410,global_inbound,xs,A,8/1/23 20:10,D02-G (BELMONT ROAD)
166652771,103410,global_inbound,xs,A,8/1/23 20:25,J10-J (HAIG ROAD)
167041921,103410,global_inbound,s,A,8/1/23 20:25,K08-G (BEDOK NORTH STREET 2)
167058931,103410,global_inbound,xs,A,8/1/23 20:27,D02-G (BELMONT ROAD)
167005801,103410,global_inbound,s,A,8/1/23 20:27,F06-A (LORNIE)
167248001,103426,global_inbound,xs,A,8/1/23 20:28,H13-F (ST XAVIER'S LANE)
167087801,103410,global_inbound,s,A,8/1/23 20:34,H02-F (PUNGGOL FIELD)
167087801,103430,global_inbound,s,A,8/1/23 20:36,H02-F (PUNGGOL FIELD)
167097601,103410,global_inbound,xs,B,8/1/23 20:39,F10-G (SPRINGLEAF PARK)
167337331,103410,global_inbound,m,B,8/1/23 21:30,G01-A  (SERANGOON NORTH AVENUE 1)
166938951,2,warehouse_sweep,xs,B,8/1/23 21:56,B05-E (BUKIT BATOK STREET 11)
167458291,103410,warehouse_sweep,s,B,8/1/23 22:15,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,B,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,B,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,B,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,B,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,C,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,C,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,C,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,C,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,C,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,C,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,C,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,D,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,D,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,D,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,D,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,D,8/1/23 22:18,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,E,8/1/23 22:19,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,E,8/1/23 22:19,F07-B (ANG MO KIO STREET 31)
167458291,103410,global_inbound,s,E,8/1/23 22:19,F07-B (ANG MO KIO STREET 31)
167458291,103410,warehouse_sweep,s,E,8/1/23 22:19,F07-B (ANG MO KIO STREET 31)
167278681,103410,global_inbound,m,E,8/1/23 22:39,L01-C (TAMPINES AVENUE 1)
167524461,103410,global_inbound,s,F,8/1/23 22:44,B08-H (SAUJANA ROAD)
167524461,103410,warehouse_sweep,s,F,8/1/23 22:45,B08-H (SAUJANA ROAD)
167457311,103410,global_inbound,xs,F,8/1/23 23:05,G03-A (HOUGANG AVENUE 1)
167005841,104957,warehouse_sweep,xs,F,8/1/23 23:08,A01-B
167457311,103430,global_inbound,xs,F,8/1/23 23:13,G03-A (HOUGANG AVENUE 1)
167278401,103410,global_inbound,m,F,8/1/23 23:18,J10-H (TEMBELING ROAD)
167278401,103410,warehouse_sweep,m,F,8/1/23 23:18,J10-H (TEMBELING ROAD)
167475551,104267,warehouse_sweep,s,F,8/1/23 23:48,L09-F (PASIR RIS STREET 12)
167269111,256,warehouse_sweep,s,G,8/1/23 23:48,H09-G (FERNVALE ROAD)
167405771,104267,warehouse_sweep,s,G,8/1/23 23:48,K03-A (BEDOK TOWN PARK)
167458811,256,warehouse_sweep,xs,G,8/1/23 23:48,H01-B (SELETAR NORTH LINK)
167389231,104813,warehouse_sweep,m,G,8/1/23 23:48,B01-L (OLD TOH TUCK ROAD)
167478061,103410,global_inbound,s,G,8/1/23 23:48,H13-G (LORONG LOW KOON)
167478061,103410,warehouse_sweep,s,G,8/1/23 23:48,H13-G (LORONG LOW KOON)
167494371,104957,warehouse_sweep,xs,H,8/1/23 23:48,A04-E
167405771,104267,warehouse_sweep,s,H,8/1/23 23:48,K03-A (BEDOK TOWN PARK)
167398021,103426,global_inbound,xs,H,8/1/23 23:48,B09-G (TECK WHY CR)
167399211,103426,global_inbound,xs,H,8/1/23 23:48,L03-H (TAMPINES STREET 45)
167299101,104957,warehouse_sweep,m,H,8/1/23 23:48,A03-E
167110741,104957,warehouse_sweep,xs,I,8/1/23 23:48,D06-J
167400351,256,warehouse_sweep,s,I,8/1/23 23:48,H10-H (ANG MO KIO AVENUE 12)
167517551,103410,global_inbound,s,I,8/1/23 23:48,D10-A (WHITE HOUSE PARK)
167517551,103410,warehouse_sweep,s,I,8/1/23 23:48,D10-A (WHITE HOUSE PARK)
167289861,103426,global_inbound,s,I,8/1/23 23:48,G13-D (JADE SPRING)
167539051,103410,global_inbound,s,I,8/1/23 23:48,D06-L
167363931,103410,global_inbound,m,I,8/1/23 23:48,K05-A (BEDOK NORTH STREET 1)
167399211,103426,warehouse_sweep,xs,I,8/1/23 23:48,L03-H (TAMPINES STREET 45)
167363931,103410,warehouse_sweep,m,J,8/1/23 23:48,K05-A (BEDOK NORTH STREET 1)
167505261,103410,global_inbound,s,J,8/1/23 23:48,L03-A (TAMPINES STREET 21)
167506141,103410,global_inbound,xs,J,8/1/23 23:48,B09-C (SENJA ROAD)
167493111,103410,global_inbound,xs,J,8/1/23 23:48,H03-J (PUNGGOL PLAZA)
167420701,103410,global_inbound,xs,J,8/1/23 23:48,L10-A (PASIR RIS STREET 13)
167269111,256,warehouse_sweep,s,G,9/1/23 0:07,H09-G (FERNVALE ROAD)
167405771,104267,warehouse_sweep,s,G,9/1/23 0:15,K03-A (BEDOK TOWN PARK)
167458811,256,warehouse_sweep,xs,G,9/1/23 0:20,H01-B (SELETAR NORTH LINK)
167389231,104813,warehouse_sweep,m,G,9/1/23 0:25,B01-L (OLD TOH TUCK ROAD)
167478061,103410,global_inbound,s,G,9/1/23 0:27,H13-G (LORONG LOW KOON)
167478061,103410,warehouse_sweep,s,G,9/1/23 0:27,H13-G (LORONG LOW KOON)
167494371,104957,warehouse_sweep,xs,H,9/1/23 0:31,A04-E
167405771,104267,warehouse_sweep,s,H,9/1/23 0:34,K03-A (BEDOK TOWN PARK)
167398021,103426,global_inbound,xs,H,9/1/23 0:37,B09-G (TECK WHY CR)
167399211,103426,global_inbound,xs,H,9/1/23 0:37,L03-H (TAMPINES STREET 45)
167299101,104957,warehouse_sweep,m,H,9/1/23 0:40,A03-E
167110741,104957,warehouse_sweep,xs,I,9/1/23 0:49,D06-J
167400351,256,warehouse_sweep,s,I,9/1/23 0:49,H10-H (ANG MO KIO AVENUE 12)
167517551,103410,global_inbound,s,I,9/1/23 0:51,D10-A (WHITE HOUSE PARK)
167517551,103410,warehouse_sweep,s,I,9/1/23 0:52,D10-A (WHITE HOUSE PARK)
167289861,103426,global_inbound,s,I,9/1/23 0:56,G13-D (JADE SPRING)
167539051,103410,global_inbound,s,I,9/1/23 1:02,D06-L
167363931,103410,global_inbound,m,I,9/1/23 1:02,K05-A (BEDOK NORTH STREET 1)
167399211,103426,warehouse_sweep,xs,I,9/1/23 1:03,L03-H (TAMPINES STREET 45)
167363931,103410,warehouse_sweep,m,J,9/1/23 1:09,K05-A (BEDOK NORTH STREET 1)
167505261,103410,global_inbound,s,J,9/1/23 1:31,L03-A (TAMPINES STREET 21)
167506141,103410,global_inbound,xs,J,9/1/23 1:36,B09-C (SENJA ROAD)
167493111,103410,global_inbound,xs,J,9/1/23 1:39,H03-J (PUNGGOL PLAZA)
167420701,103410,global_inbound,xs,J,9/1/23 1:39,L10-A (PASIR RIS STREET 13)
167503271,103410,global_inbound,xs,J,9/1/23 1:41,H13-G (LORONG LOW KOON)
167352021,104957,warehouse_sweep,m,J,9/1/23 2:12,A06-E
167337331,251,warehouse_sweep,m,J,9/1/23 2:18,G01-A  (SERANGOON NORTH AVENUE 1)
167342511,256,warehouse_sweep,m,A,9/1/23 2:20,H06-J  (COMPASSVALE BOW)
167203241,103426,warehouse_sweep,s,A,9/1/23 2:23,D10-K (EXETER ROAD)
166664831,103426,warehouse_sweep,s,A,9/1/23 2:24,A07-E
167341141,104813,warehouse_sweep,xs,A,9/1/23 2:25,B10-G (CHOA CHU KANG CR)
167449681,103426,warehouse_sweep,xs,A,9/1/23 2:25,H12-D (HOUGANG STADIUM)
167299101,104957,warehouse_sweep,m,A,9/1/23 2:26,A03-E
167058931,104957,warehouse_sweep,xs,A,9/1/23 2:42,D02-G (BELMONT ROAD)
167289861,103426,warehouse_sweep,s,A,9/1/23 2:48,G13-D (JADE SPRING)
167067241,256,warehouse_sweep,xs,A,9/1/23 2:56,H06-F (COMPASSVALE DRIVE)
167398021,103426,warehouse_sweep,xs,A,9/1/23 3:02,B09-G (TECK WHY CR)
167517551,104957,warehouse_sweep,s,B,9/1/23 3:05,D10-A (WHITE HOUSE PARK)
167039281,256,warehouse_sweep,xs,B,9/1/23 3:05,H04-L (RIVERVALE GROVE)
167278401,246,warehouse_sweep,m,B,9/1/23 3:09,J10-H (TEMBELING ROAD)
167067241,256,warehouse_sweep,xs,B,9/1/23 3:11,H06-F (COMPASSVALE DRIVE)
167420701,104267,warehouse_sweep,xs,B,9/1/23 3:13,L10-A (PASIR RIS STREET 13)
166652771,246,warehouse_sweep,xs,B,9/1/23 3:15,J10-J (HAIG ROAD)
166876411,104813,warehouse_sweep,s,B,9/1/23 3:17,B02-D (CLEMENTI AVENUE 2)
167539051,104957,warehouse_sweep,s,B,9/1/23 3:24,D06-L
167505261,104267,warehouse_sweep,s,C,9/1/23 3:41,L03-A (TAMPINES STREET 21)
167506141,104813,warehouse_sweep,xs,C,9/1/23 3:47,B09-C (SENJA ROAD)
167446101,103410,global_inbound,xs,C,9/1/23 3:49,E08-A (LAVENDER)
167524461,104813,warehouse_sweep,s,C,9/1/23 3:58,B08-H (SAUJANA ROAD)
167524461,104813,warehouse_sweep,s,C,9/1/23 3:59,B08-H (SAUJANA ROAD)
167278681,104267,warehouse_sweep,m,C,9/1/23 4:06,L01-C (TAMPINES AVENUE 1)
167279461,103410,global_inbound,xs,C,9/1/23 4:08,D01-E (ADAM PARK)
167031831,103410,global_inbound,xs,D,9/1/23 4:08,E07-D (LORONG 1 GEYLANG)
167203241,104957,warehouse_sweep,s,D,9/1/23 4:10,D10-K (EXETER ROAD)
167399461,104267,warehouse_sweep,s,D,9/1/23 4:12,L06-J (TAMPINES NORTH DRIVE 2)
166664831,104957,warehouse_sweep,s,D,9/1/23 4:13,A07-E
167449681,256,warehouse_sweep,xs,D,9/1/23 4:13,H12-D (HOUGANG STADIUM)
166932761,103410,global_inbound,xs,E,9/1/23 4:14,D07-J
166876411,104813,warehouse_sweep,s,E,9/1/23 4:24,B02-D (CLEMENTI AVENUE 2)
167493111,256,warehouse_sweep,xs,E,9/1/23 4:32,H03-J (PUNGGOL PLAZA)
167503271,256,warehouse_sweep,xs,E,9/1/23 4:40,H13-G (LORONG LOW KOON)
167399211,104267,warehouse_sweep,xs,E,9/1/23 4:43,L03-H (TAMPINES STREET 45)
167405771,104267,warehouse_sweep,s,F,9/1/23 4:44,K03-A (BEDOK TOWN PARK)
167467351,103410,global_inbound,xs,F,9/1/23 4:46,B05-A (BUKIT BATOK WEST AVENUE 8)
167277251,251,warehouse_sweep,s,F,9/1/23 4:49,G08-L (SEMBAWANG WAY)
166786411,104267,warehouse_sweep,xs,F,9/1/23 4:54,K02-G (BEDOK RESERVOIR CR)
167041921,104267,warehouse_sweep,s,F,9/1/23 4:54,K08-G (BEDOK NORTH STREET 2)
167398021,104813,warehouse_sweep,xs,F,9/1/23 5:03,B09-G (TECK WHY CR)
167510361,103410,global_inbound,xs,F,9/1/23 5:04,G13-D (JADE SPRING)
167510361,103410,warehouse_sweep,xs,F,9/1/23 5:06,G13-D (JADE SPRING)
167510361,103430,global_inbound,xs,G,9/1/23 5:07,G13-D (JADE SPRING)
167087801,256,warehouse_sweep,s,G,9/1/23 5:09,H02-F (PUNGGOL FIELD)
167248001,256,warehouse_sweep,xs,G,9/1/23 5:15,H13-F (ST XAVIER'S LANE)
167478061,256,warehouse_sweep,s,G,9/1/23 5:16,H13-G (LORONG LOW KOON)
167086811,103429,global_inbound,s,G,9/1/23 5:32,E07-D (LORONG 1 GEYLANG)
167342511,256,warehouse_sweep,m,G,9/1/23 5:39,H06-J  (COMPASSVALE BOW)
167066201,103410,warehouse_sweep,s,H,9/1/23 5:50,G10-E (YISHUN STREET 71)
167143261,251,warehouse_sweep,xs,H,9/1/23 6:02,G06-D (WOODLANDS STREET 83)
167466041,246,warehouse_sweep,xs,H,9/1/23 6:02,J07-K (UBI AVENUE 4)
167289861,251,warehouse_sweep,s,H,9/1/23 6:05,G13-D (JADE SPRING)
167457311,251,warehouse_sweep,xs,H,9/1/23 6:07,G03-A (HOUGANG AVENUE 1)
167265481,251,warehouse_sweep,xs,I,9/1/23 6:17,G11-D (YISHUN AVENUE 2)
167265481,251,warehouse_sweep,xs,I,9/1/23 6:20,G11-D (YISHUN AVENUE 2)
166786411,104267,warehouse_sweep,xs,I,9/1/23 6:27,K02-G (BEDOK RESERVOIR CR)
167143261,251,warehouse_sweep,xs,I,9/1/23 6:34,G06-D (WOODLANDS STREET 83)
167143261,251,warehouse_sweep,xs,I,9/1/23 6:36,G06-D (WOODLANDS STREET 83)
166786411,104267,warehouse_sweep,xs,I,9/1/23 6:40,K02-G (BEDOK RESERVOIR CR)
167363931,104267,warehouse_sweep,m,I,9/1/23 6:41,K05-A (BEDOK NORTH STREET 1)
167476761,253,warehouse_sweep,xs,I,9/1/23 6:52,K10-L (FORT ROAD)
167315061,237,warehouse_sweep,s,J,9/1/23 6:53,F09-B (ANG MO KIO STREET 53)
167458291,237,warehouse_sweep,s,J,9/1/23 7:02,F07-B (ANG MO KIO STREET 31)
166379961,104957,warehouse_sweep,l,J,9/1/23 7:11,D03-H (KAY SIANG ROAD)
167005801,255,warehouse_sweep,s,J,9/1/23 7:17,F06-A (LORNIE)
167113741,237,warehouse_sweep,xs,J,9/1/23 7:34,F07-A (ANG MO KIO AVENUE 1)
167380541,237,warehouse_sweep,xs,J,9/1/23 7:35,F09-D (ANG MO KIO STREET 54)
167097601,237,warehouse_sweep,xs,J,9/1/23 7:48,F10-G (SPRINGLEAF PARK)
167325961,103429,global_inbound,s,J,9/1/23 7:51,G09-C (CANBERRA LINK)
167031561,253,warehouse_sweep,xs,A,9/1/23 8:00,E04-A (BRAS BASAH)
167129851,253,warehouse_sweep,xs,A,9/1/23 8:08,E04-A (BRAS BASAH)
167506141,104813,warehouse_sweep,xs,A,9/1/23 8:27,B09-C (SENJA ROAD)
166914901,2,global_inbound,m,A,9/1/23 8:40,B04-C (TOH YI DRIVE)
166914901,2,global_inbound,m,A,9/1/23 8:43,B04-C (TOH YI DRIVE)
166914901,2,global_inbound,m,A,9/1/23 8:43,B04-C (TOH YI DRIVE)
166914901,2,global_inbound,m,A,9/1/23 8:43,B04-C (TOH YI DRIVE)
166914901,2,global_inbound,m,A,9/1/23 8:44,B04-C (TOH YI DRIVE)
167143261,251,warehouse_sweep,xs,A,9/1/23 9:50,G06-D (WOODLANDS STREET 83)
167067241,256,warehouse_sweep,xs,A,9/1/23 10:43,H06-F (COMPASSVALE DRIVE)
166379961,97,warehouse_sweep,l,B,9/1/23 10:44,D03-H (KAY SIANG ROAD)
167533351,169,global_inbound,s,B,9/1/23 13:36,G07-F (WOODLANDS DRIVE 40)
167669931,169,global_inbound,l,B,9/1/23 17:08,H02-H (PUNGGOL COAST ROAD)
167066201,103410,warehouse_sweep,s,B,9/1/23 18:05,G10-E (YISHUN STREET 71)
167066201,103430,global_inbound,s,B,9/1/23 18:07,G10-E (YISHUN STREET 71)
167066201,103430,global_inbound,s,B,9/1/23 18:08,G10-E (YISHUN STREET 71)
167553411,103410,global_inbound,xs,B,9/1/23 18:09,D06-K
167580601,103410,global_inbound,xs,B,9/1/23 18:16,E09-A (BOON KENG)
167624861,103410,global_inbound,xs,C,9/1/23 18:17,G11-F (CHONG PANG VALE)
167593181,103410,global_inbound,xs,C,9/1/23 18:21,D07-C
167374571,103410,global_inbound,xs,C,9/1/23 18:24,B08-K (FAJAR ROAD)
167577301,103410,global_inbound,xs,C,9/1/23 18:27,J09-E (DAKOTA CRESCENT)
165387601,103410,global_inbound,s,C,9/1/23 18:30,F01-C (LORONG 6 TOA PAYOH)
167177051,103410,global_inbound,m,C,9/1/23 18:46,H06-D (COMPASSVALE WALK)
167177051,103410,warehouse_sweep,m,C,9/1/23 18:46,H06-D (COMPASSVALE WALK)
167177051,103410,warehouse_sweep,m,D,9/1/23 18:46,H06-D (COMPASSVALE WALK)
167591801,103410,global_inbound,xs,D,9/1/23 18:47,G03-B (SERANGOON CENTRAL)
167420771,103430,global_inbound,s,D,9/1/23 18:57,H11-C (HOUGANG AVENUE 9)
167585111,103410,global_inbound,xs,D,9/1/23 18:58,G08-J (BLUE RIVERVIEW)
165387601,103410,global_inbound,s,D,9/1/23 18:59,F01-C (LORONG 6 TOA PAYOH)
167577301,103410,global_inbound,xs,E,9/1/23 18:59,J09-E (DAKOTA CRESCENT)
167512031,103410,global_inbound,s,E,9/1/23 19:16,C04-C (WOODLANDS DRIVE 62)
167512031,103410,warehouse_sweep,s,E,9/1/23 19:16,C04-C (WOODLANDS DRIVE 62)
167109741,103410,global_inbound,s,E,9/1/23 19:16,E10-C (MINBU)
167109741,103410,warehouse_sweep,s,E,9/1/23 19:16,E10-C (MINBU)
167635481,103410,global_inbound,xs,F,9/1/23 19:19,D07-A
167106471,103410,global_inbound,m,F,9/1/23 19:28,F10-D (ANG MO KIO STREET 62)
167106471,103410,warehouse_sweep,m,F,9/1/23 19:29,F10-D (ANG MO KIO STREET 62)
167663231,103410,global_inbound,xs,F,9/1/23 19:43,D06-K
167105891,103410,global_inbound,xs,F,9/1/23 19:45,B02-B (CLEMENTI AVENUE 6)
167105891,103410,warehouse_sweep,xs,F,9/1/23 19:47,B02-B (CLEMENTI AVENUE 6)
167500331,103410,global_inbound,xs,F,9/1/23 19:53,H02-D (PUNGGOL TEMP BUS INTER)
167067241,103410,global_inbound,xs,F,9/1/23 20:11,H06-F (COMPASSVALE DRIVE)
167621841,103410,global_inbound,xs,G,9/1/23 20:20,H01-J (PUNGGOL WALK)
167634731,103410,global_inbound,xs,G,9/1/23 20:24,H13-A (PUNGGOL PARK)
167634731,103410,global_inbound,xs,G,9/1/23 20:24,H13-A (PUNGGOL PARK)
167634681,103410,global_inbound,xs,G,9/1/23 20:25,D04-C (PRINCE CHARLES CRESCENT)
167660801,109,global_inbound,s,G,9/1/23 20:40,K09-A (SIMPANG BEDOK)
167567861,103410,global_inbound,xs,G,9/1/23 21:22,H03-D (HDB PUNGGOL SPECTRA)
167518081,103410,global_inbound,xs,H,9/1/23 21:25,D09-C
